,result,moves
126,1,"['0L', '9R', '3L', '6L', '4L', '6L', '1R', '10R', '2R', '9L', '1R', '8R', '3L', '10L', '0L', '8R', '2L', '10L', '1L', '9R', '4R', '10L', '0R', '7L', '1R', '9L', '2L', '8R', '0R', '9L', '1L', '8L', '0L', '7R', '4L', '8L', '1L', '7L', '0R', '6L', '1L', '6L', '0R', '8R', '1L', '7R', '2R', '10L', '1R', '9L', '4L', '6L', '4L', '8L']"
127,-1,"['3L', '6R', '3L', '6R', '0R', '10L', '2R', '8L', '4L', '7R', '3R', '6R', '4R', '10L', '0R', '6L', '1R', '9L', '2L', '8R', '1L', '9R', '3R', '10R', '1R', '6L', '4L', '10L', '0R', '9R', '0R', '10L', '1L', '7L', '3R', '8L', '0L', '9L', '3L', '8L', '2L', '7R', '1R', '6L', '2R']"
128,1,"['4L', '7R', '2R', '6L', '4R', '10R', '2L', '8R', '1R', '6L', '4R', '8L', '3L', '6R', '2L', '7R', '1L', '9L', '0R', '8L', '1R', '6L', '2L', '7L', '1L', '6R', '0L', '7L', '4R', '7L', '1L', '6L', '2L', '10R', '1L', '7R', '3R', '8R', '2R', '6L', '4L', '9L', '1L', '10R', '1R', '8R']"
129,-1,"['3L', '8R', '2R', '10R', '4L', '8R', '2R', '8L', '4L', '6L', '2R']"
130,-1,"['0L', '9R', '0R', '9R', '3R', '6L', '3R', '10R', '0L', '6L', '0L', '7R']"
131,-1,"['3L', '6L', '2R', '7R', '4L', '10L', '3L', '6L', '0R', '8R', '1R', '6R', '2R', '8L']"
132,-1,"['4R', '6L', '1R', '10R', '3L', '6L', '4R', '7L', '0L', '8L', '3R', '6L', '0L', '9L', '3L', '8L', '2L', '7L', '4R', '7R', '1R', '8L']"
133,-1,"['4R', '7R', '2R', '8L', '1R', '9R', '3L', '8L', '1L', '7L', '4L', '9R', '0L', '9L', '1L', '9L', '3L', '8R', '3L', '10R', '2L', '6L', '3L', '8R', '1L', '9L', '2L', '7R', '0R', '8R']"
134,-1,"['1L', '10R', '2L', '8L', '1L', '9R', '2L', '9R', '0R', '8R', '2R', '9L', '3L', '7L', '1L', '7R', '2L', '8L', '3L', '6R', '1R', '7R', '2L', '8R', '0R', '9R', '1R']"
135,1,"['0R', '8L', '4R', '6L', '3R', '8L', '4L', '7R', '1R', '10L', '3R', '9L', '4R', '8R', '1L', '9L', '0R']"
136,-1,"['3L', '10L', '1L', '9L', '1L', '7R', '1R', '6L', '2L', '7R', '3R', '6R', '4L', '8R', '2L', '9R', '1R', '7L', '2R', '7L', '3R', '10L', '3R', '7L', '4L', '9R', '3L', '10L', '2R']"
137,-1,"['2L', '7L', '2L', '8L', '0R', '10L', '2R', '9L', '0L', '10L', '3L', '6R', '4R', '8R', '2R', '6L', '0L', '8L', '4R', '8R', '2L', '6L', '3L', '8L', '1L', '7R', '0L', '8L', '2L']"
138,-1,"['4R', '8L', '3R', '10R', '4L', '7L', '1L', '8R', '4L', '10R', '3L', '6L', '1R', '9R', '3L', '7L', '2R', '8L', '4L', '10R', '4R', '8L', '2L', '9R', '1L', '9R', '2L', '9R', '1L', '10R', '1L', '8R', '1R', '9R', '2R', '6R', '3R', '10R', '4R', '7R', '2L', '8L', '3R', '7L', '4R', '7L', '2L', '6R', '1L', '7R', '3L', '8L', '2L']"
139,-1,"['3L', '8R', '1R', '6R', '0L', '10L', '2R', '8R', '2L', '10R', '1L', '6L', '3L', '9R', '0L', '8L', '2R', '10L', '3L', '6L', '2R', '8L', '3L', '7R', '2R', '8R', '3L', '9R', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7R', '4L', '8R']"
140,-1,"['1R', '8L', '3L', '6R', '0L', '7L', '0R', '10L', '1L']"
141,-1,"['1R', '10L', '3R', '9R', '1L', '7R', '4R', '7R', '3R', '6L', '0R', '8R', '4L', '6L', '0R', '7L', '1R', '8L', '2R', '10R', '3L', '6R', '2R', '7R']"
142,-1,"['2R', '7R', '1R', '8L', '2L', '6R', '1R', '9R', '4L', '10R', '4R', '7R', '3R', '8L', '2R', '7L', '3R', '7L', '4L', '10R', '1L', '10L', '0R', '7L', '1L', '9R', '2R', '6R', '3R', '8L', '1R', '7L', '0R', '6R', '1L', '7L', '0L', '6R', '2L', '7L', '0L', '6L', '1L', '10R', '1R', '6L', '2L', '8R', '1L', '9L', '0L', '8R', '0R', '7L', '1L', '6L', '0L', '6R', '2R', '9L', '3R', '8L', '3L', '6L', '2R']"
143,-1,"['4L', '9L', '3L', '10L', '4L', '8R', '4L', '6L', '3L', '6R', '1L', '6R', '3R', '9R', '3R', '8R', '2L', '8L', '0R', '7R', '4R', '7R', '3L', '8L', '2R', '10L', '3L', '9L', '2L']"
144,1,"['3L', '6L', '0R', '10R', '1R', '7R', '4L', '7R', '3L', '7L', '0L', '9L', '2L']"
145,1,"['0R', '7L', '1L', '9R', '4L', '7L', '0R', '6R', '4R', '10R', '0R', '8R', '4L', '9R', '3R', '7R', '2L', '6L', '4R', '6L', '1R', '7R', '2R', '7R', '3R', '8L']"
146,1,"['0L', '7R', '1L', '6R', '2L', '9L', '0L', '8R', '4L', '10R', '2R', '8R', '0L', '10R', '4L', '9L', '2R', '8L', '3L', '7R']"
147,1,"['0R', '9R', '3L', '9R', '3R', '8L', '4L', '10R', '2L', '9R', '1L', '9L', '3L', '8R', '2L', '9L', '4R', '6L', '1L', '8R', '1R', '6R', '2L', '7R', '1L', '8L']"
148,1,"['2R', '7L', '2L', '9L', '4L', '8R', '1L', '8L', '1L', '10L', '0L', '9L', '2R', '6R', '3R', '7R', '4R', '9L', '3R', '10L', '4L', '6L', '2L', '9L', '1R', '8L', '3R', '7R', '1L', '9L', '0L', '8R', '4R', '10L', '3L', '9L', '4L', '7L', '0R', '6R']"
149,-1,"['2R', '7L', '4R', '7L', '2R', '9R', '1R', '6R', '0L', '9R', '2L', '9R', '1R', '7L', '4L', '6R', '1L', '7L', '3L', '7L', '1R', '6L', '2L', '8L', '1L', '7R', '0L', '10L', '3R', '9R', '1L', '6L', '0R', '8R', '1L', '9R', '4R', '10L', '3L', '9L', '2R']"
150,-1,"['3L', '10L', '1R', '8L', '2L', '7L', '0R', '7R', '4L', '8L', '0R', '10R', '0L', '8L', '4R', '8R', '3R', '7R', '2L', '10R', '4R', '7R', '4L']"
151,1,"['4R', '9R', '2R', '10L', '2R', '9L', '0L', '6R', '3L', '6L', '1L', '7R', '0R', '10L', '3R', '9L', '4R', '6R', '1L', '8L', '3R', '6L', '3L', '7L', '2R', '6R', '4R', '8R', '3R', '9R', '4R', '10L', '0L', '8L', '3L', '7L', '2L', '9L', '1R', '8R', '4L', '8L', '4L']"
152,-1,"['2R', '10R', '0R', '7R', '0R', '10R', '2L', '9L', '4L', '10R', '3R', '7R', '2R', '7R', '0L']"
153,1,"['4R', '6R', '0R', '8R', '4R', '7R', '4R', '10R']"
154,-1,"['1L', '8L', '3L', '8R', '4R', '7L', '3L', '8R', '4R', '6R', '2L', '8R', '4L', '10L', '2R', '9L', '4R', '7L', '4R', '7L', '1L', '6L', '2L', '7L', '1L', '8L', '0L', '9R', '4R', '10L', '2R', '9R', '1L', '10R', '2L', '8R', '1L', '8L', '0R', '10L', '1R', '9R', '2R', '10L', '3R', '9L', '4L', '8R']"
155,1,"['0L', '7R', '3R', '7R', '4L', '6R', '0R', '9R', '1L', '8R', '4R', '10R', '4R', '8R', '2R']"
156,1,"['2R', '10R', '2R', '7R', '4R', '7R', '2L', '7L', '0L', '6R', '4R', '8R', '0L', '10R', '2L', '7L', '1L', '8R', '0L', '6L', '2L', '7L', '1R', '9L', '2L', '8R', '1L', '9R', '0R', '10R', '4R', '6L', '0R', '10R', '3L', '8R']"
157,1,"['4L', '8L', '2R', '7R', '2R', '6R', '2R', '8L', '0L', '6R', '2L', '7R', '3R', '8R', '4R', '6L', '0R', '10R', '0L', '10L']"
158,-1,"['0R', '7R', '3L', '10R', '4L', '7L', '4R', '7L', '3L', '6L', '4L', '9L', '3L', '6L', '2R', '8L', '3R', '7R', '4L', '8L', '3R', '7L', '3L', '6L', '3L', '10R', '4L', '6R', '3L', '10R', '2L']"
159,-1,"['4L', '7R', '2R', '8L', '1R', '9R', '3R', '6R', '3R', '9R', '4R', '8L', '4L', '9L', '3R', '8R', '4R', '9R', '1R', '6R', '2L', '7L', '1R', '9R', '1L', '9L', '2R', '7R', '3L', '8L', '1R', '6L', '2L', '7L', '1L', '6L', '0R', '8L', '1L', '7L', '0R', '9R', '1R', '10L', '2R']"
160,-1,"['0R', '7L', '3R', '8L', '3R', '9R', '1L', '10R', '4R', '10L', '0R', '9L', '2R', '10L', '0R', '7R', '1R', '10L', '2R', '9L', '3L', '8L', '1R', '7L', '2R', '6L', '4R', '8R', '2L', '6R', '1R', '7R', '2R']"
161,1,"['1R', '6R', '4L', '7R', '1L', '9L', '2L', '8L', '3R', '7L', '2L', '6R', '1L', '6R', '4R', '6L', '2L', '9L', '1L', '8R', '0L', '9R', '3R', '10R', '4L', '10L', '2L', '7L', '0R', '9L', '1R', '8L', '2R', '7R', '3R', '8R', '4R', '9R', '4L', '9R', '1R', '10L', '2R', '9L', '3L', '8L', '0L', '7L', '2L']"
162,1,"['4R', '9R', '1L', '6L', '1R', '9L', '3L', '10L', '0L', '7L', '4R', '6R', '3L', '7R', '2R', '8L']"
163,1,"['3R', '10R', '0L', '6L', '1L', '10L', '0L', '6L', '1R', '7L', '3L', '6R', '2L', '7R', '0R', '8R', '2R']"
164,-1,"['0L', '7R', '2L', '6R', '1L', '10L', '3L', '8L', '2R', '10L', '3R', '6R', '4R', '9L', '3R', '10L', '0R', '8R', '3L', '9L', '0L', '6L', '1R', '7L', '3R', '9R', '4L', '10R', '3L', '7L', '2L', '9L', '1R', '8R', '1L', '9R', '0L', '9R', '3R', '10R', '4R', '7L', '4R', '8L', '1R', '10L', '1L', '8R', '3R', '6R', '1R', '8L', '2R', '10L', '3R', '9R', '4R', '6L', '4L']"
165,1,"['4R', '8R', '4R', '10R', '4L', '6L', '3R', '7L', '1L', '10L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '7L', '2L', '6L', '3L', '7L', '1L', '8R', '2R']"
166,-1,"['4R', '7L', '3L', '8R', '0R', '10R', '0R', '9L', '1L', '10R', '0R', '6L', '0R', '8L', '3R', '9L', '1R', '6R', '0R']"
167,1,"['0R', '8R', '0L', '6L', '2L', '8L', '3R', '10L', '0L', '7L', '2L', '8L', '1L', '6R', '0L', '10L', '3R', '6L', '2L', '7R', '1R', '8R', '4L', '6L', '0R', '9R', '1L', '9R', '0L', '7R', '2R', '8L']"
168,-1,"['0R', '10R', '0R', '6L', '3R', '9R', '4R', '8L', '3R', '8R', '2R', '10L', '2R', '9R', '0R', '10R', '0R', '10L']"
169,1,"['2R', '10L', '0L', '9R', '2L', '8L', '0R', '7L', '2L', '7R', '1L', '8L', '0L', '6R', '4L', '7L', '1R', '8R', '2L', '6L', '3R', '9L', '0R', '8R', '4R', '9L', '1R', '8L']"
170,1,"['2L', '10L', '3L', '8R', '2L', '7R', '4R', '7L', '1L', '6L', '0R', '9R', '4R', '10R', '1R', '9R', '2L']"
171,-1,"['4R', '9R', '0R', '7L', '3R', '8R', '4L', '6L', '2R', '9L', '1L', '9L', '3L', '10L', '2L', '7R', '0L', '8L', '2L']"
172,1,"['4L', '6R', '2R', '10R', '4R', '7L', '0L', '8L', '2L', '9R', '4L', '10R', '1R', '8L', '2L']"
173,1,"['1L', '6R', '3L', '10R', '1L', '6R', '0L', '7L', '2R', '6L', '3R', '8L', '2R', '7L', '3L', '6R', '4R', '8L', '2L', '7L', '1R', '6L', '2L', '9R', '1L', '10L', '0L', '8R', '2R', '9R', '3L', '10R', '2L', '8R', '4L', '6R', '1R', '9R', '2L']"
174,-1,"['1L', '8L', '2L', '10L', '0R', '7R', '1L', '9L', '0L', '7L', '3L', '6L', '4L', '8R', '3L', '10R', '2R', '6L', '3L', '7R', '1L', '6R', '3L', '7R', '2R', '8R']"
175,-1,"['0R', '10R', '0R', '6R', '0R', '10L', '2R', '7L', '4L', '6L', '1R', '6L', '2L', '9R', '3R', '6L', '3L', '10L', '2R', '9L', '3L', '8L', '2R', '6L', '3L', '7L', '4R', '7R', '2L', '8L', '1R', '7L', '0L', '9R', '2R', '10R', '0R', '6R', '1L', '7L', '0L', '6L', '0L', '7R', '1L', '10L', '0L', '8R', '2R', '10L', '3L', '6L', '1L', '7L', '0L', '6R', '2R']"
176,-1,"['4R', '9R', '1R', '6R', '4L', '6R', '0L', '6R', '3R', '9R', '3R', '7L', '2R', '10R', '4R', '7L', '0R', '8L', '3R', '10R', '0L', '7L', '2R', '10R', '4L', '7R', '3L']"
177,-1,"['3R', '8R', '2R', '8L', '1R', '8L', '2L', '9R', '4L', '10L', '1L', '9R', '3L', '9L', '0L', '10L', '4R', '6R', '0R', '9L', '1L', '8L', '0L', '9L', '0L', '8R']"
178,1,"['2L', '9L', '0R', '10L', '4R', '10R', '3R', '8L', '1R', '6R', '4L', '6R', '0R', '10L', '3L', '10R', '3L', '9L', '0L', '7L', '2R', '6L', '4R', '9L', '3R', '8L', '2R', '8L', '2L', '9L', '3L', '8L', '4L', '7L', '1L', '6R', '4L', '10R', '1L', '10R', '4L', '8R']"
179,0,"['0L', '9L', '0R', '9R', '4R', '8L', '2L', '10L', '1L', '8L', '3L', '9L', '1L', '6R', '1L', '7L', '0R', '6R', '4L', '10L']"
180,1,"['4L', '8L', '1L', '7L', '1R', '7R', '1L', '9L', '3R', '10R', '2R', '8L', '3R', '7L', '4R', '6R', '3R', '8R', '4L']"
181,-1,"['4R', '9L', '4R', '10R', '2R', '10L', '1R', '8R', '1L', '9R', '2L', '7L', '1R', '10R', '3R', '8R', '4R', '7L', '3R', '6L', '0L', '10R', '3L', '10L', '2R', '8R', '3R', '9L', '3L', '8L', '2R', '7L', '4L', '6L', '2R', '7R', '3L', '6R', '4L', '10L']"
182,-1,"['1L', '9R', '0L', '8L', '1R', '6R', '2L', '8L', '0R', '7R', '4L', '8R', '3R', '9R', '2L', '10R', '4R', '10L', '3R', '9L', '0L', '7L', '1L', '6L', '3R', '8L', '2L']"
183,-1,"['1L', '8R', '3R', '9L', '2L', '9R', '3R', '10L', '2L', '7R', '3R', '6R', '4L', '7L', '3L', '10L', '0R', '10L', '1R', '9R', '4L', '10L', '1L', '9R', '0L', '10R', '0R', '9R', '1L', '10R', '0R', '7R', '1R', '6R', '2R', '9L', '3L', '10L', '2L']"
184,1,"['0L', '9R', '1L', '10L', '3R', '8L', '1R', '10R', '4L', '7L', '2L', '6R', '0R', '6R', '1L', '9R', '2R', '10L', '2L', '8R', '3R', '7R', '4L', '8R', '3L', '6L', '4R', '9L']"
185,-1,"['0L', '7R', '3R', '10R', '2R', '9R', '4R', '8L', '1L', '7R', '0L', '8L', '4L', '10R', '0L', '6R', '3R', '7L', '3L', '6L', '2L', '10R', '1R', '9L', '0L', '8L', '4L', '7L', '3R', '6R', '2R', '10L', '3R', '7R', '4L']"
186,1,"['4L', '8R', '0R', '7L', '1R', '6R', '1L', '9L', '3L', '6R', '0R', '9L']"
187,-1,"['2R', '10L', '4R', '9L', '0L', '9L', '1R', '8L', '4R', '6R', '1L', '8L']"
188,-1,"['0R', '10R', '2R', '7R', '2L', '6R', '0R', '6R', '3L', '9L', '1R', '10L', '0L', '6R', '2L', '10L', '4R', '6R', '0L', '7R']"
189,-1,"['1L', '6L', '2L', '9R', '0L', '7R', '4L', '9L', '1L', '10R', '0L', '7L', '4R', '6R', '3L', '7L', '2R']"
190,1,"['0R', '8R', '0R', '7R', '3R', '7L', '4R', '8R', '3L', '9L', '2L', '9R', '0L', '9L', '4L', '8L']"
191,-1,"['1R', '8R', '4R', '9L', '2R', '10L', '1L', '6L', '4L', '10R', '2R', '8R', '3L', '9R', '1R', '10R', '1R', '6R', '4R', '8R', '0L', '9R', '2R', '6L', '2R', '8R', '0R', '9R', '1R', '10L', '2R', '9R', '3R', '10R', '4R', '6L', '1R', '8L', '2L', '9R', '1R', '10R', '2L']"
192,1,"['3R', '7R', '4R', '8R', '0R', '10L', '1R', '6L', '2R', '8L', '1R', '6R', '2L', '7L', '1L', '6R', '0L', '7R', '1L', '8R', '2R', '9R', '3R', '10R', '4L', '10R', '3R', '8L', '3L', '7L', '2L', '6R', '1R', '7R', '2L', '8R', '1L', '9L', '0L', '8R', '0R', '9R', '1L', '9L', '0L', '8R', '3R', '9R', '4L', '10L', '3R', '9L', '4L', '8L']"
193,-1,"['2L', '7R', '0L', '6L', '0R', '6R', '2L', '10L', '0L', '8L', '1R', '9L', '2R', '8L', '4L']"
194,0,"['3L', '6R', '1L', '10R', '4R', '8L', '0R', '10R', '0R', '8R', '3R', '6L', '4R', '6R', '0L', '7R', '2R', '8R']"
195,-1,"['2R', '7L', '1R', '7L', '2R', '9L', '3L', '9L', '3L', '8L', '2R', '6L', '1L', '9L', '2R', '8L', '3R', '7L', '1L', '6L', '2R', '8L', '3L', '7L', '2L']"
196,1,"['0L', '10L', '4R', '10L', '3R', '9R', '3R', '8R', '0L', '10L', '3R', '7R', '4R', '7R', '1R', '6R', '0R', '7L', '4L', '8R', '2R', '10L', '4L', '9L', '3L', '7R', '0L', '10R', '2R', '8R', '3R', '9R', '4R', '10L', '3L', '9L', '4R', '8L', '2R', '7L', '3L', '6R', '2R', '7R', '3L', '8R']"
197,-1,"['4L', '8R', '1R', '6R', '4L', '7R', '3L', '10L', '4R', '6L', '3R', '8R', '2R', '8R', '3L', '7R', '3L', '6R', '1R', '7L', '3L', '8R', '2L', '6L', '0L', '10L', '3L', '9R', '2L', '10L', '1L', '9R', '0L', '10R', '0R', '10R', '1R', '6R', '4R', '6R', '0L', '7L', '2L', '10L', '4L', '9R', '1L', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3R', '10L', '3L', '9L', '2L']"
198,0,"['4L', '8R', '0L', '6R', '1R', '7L', '1R', '7L', '3L', '6R', '1L', '9R', '0R', '10R', '4R', '8L', '0L', '6R', '1R', '9L', '3R', '8R', '4R', '10L', '2R', '9R', '3R', '8L', '4R', '8R', '1L', '9R', '3R', '10R', '4L', '6L', '2L', '9R', '1L', '6L', '0L', '7L', '2L', '6L', '3R', '9R', '4L', '10R', '0L', '8R', '3L', '6R', '2R']"
199,1,"['3L', '7L', '3L', '7L', '1L', '8R', '3L', '9L', '0R', '7R', '2R', '9L', '3R', '8L', '4R', '6R', '3R', '8R', '1L', '7L', '0L', '6R', '3L', '7L', '2R', '6L', '2L', '10L', '3R', '7R', '4R', '6R', '1R', '7R', '2L', '8R', '0R', '9L', '2L', '8R', '1L', '8L', '0L', '9L', '0L', '8L', '3L', '7L', '0R', '7R', '1L', '8L', '0R', '7L', '1L', '6R', '0L', '7L', '0R', '7R', '1L', '8L', '0R', '7L', '1R', '6R', '2L']"
200,-1,"['1L', '6L', '3L', '8L', '2R', '7L', '4R', '9R', '4L', '10L', '3L', '8R', '3L', '9L', '2R', '8R', '0R', '9R', '1L', '10R', '0L', '10L', '1L', '9L', '0R', '8L', '1L', '7L', '0R', '6R', '1R', '7R', '2R', '8R']"
201,-1,"['4R', '6L', '0L', '8L', '3R', '9R', '3R', '7R', '4R', '7R', '3L', '9R', '4L', '7L', '2R', '9R', '4R', '7L', '1R', '8L', '0L', '7L', '2R', '6R']"
202,1,"['1L', '10L', '4L', '8L', '2R', '8L', '3L', '9L', '2R', '10L', '0L', '10R', '3R', '9L', '4L', '10R', '2R', '7R', '4R', '8L', '4R', '10R', '3R', '7R', '4L', '6L', '1L', '8L', '3R', '8R', '2R', '9R', '0L', '6L', '3L', '10L', '2L', '9L', '1L', '8R', '0L', '9L', '2L', '8R']"
203,-1,"['3L', '6R', '4R', '10R', '0L', '8R', '3L', '9R', '1L', '10R', '4R', '7R', '0L', '9R', '4R', '8R', '3L']"
204,-1,"['3L', '6R', '2R', '7L', '2R', '10L', '1R', '8R', '0L', '9R', '0R', '6R', '1L', '9R', '0R', '10L', '1L', '9R', '0L', '9L', '1L', '8L', '4L', '10L', '3L']"
205,1,"['1R', '6R', '4R', '10L', '3R', '7L', '3R', '6R', '4L', '9R', '0L', '7L', '1R', '7L', '4L', '8R']"
206,1,"['4L', '8R', '1R', '8R', '4R', '7R', '0R', '10R', '4L', '8R', '3L', '6R', '0L', '9L', '1R', '8R', '0L', '10L', '1L', '8L', '0L', '6L', '0R', '8R', '2L', '6L', '3R', '6L', '3L', '10L']"
207,-1,"['1R', '6R', '0L', '7R', '3L', '10L', '0R', '6L', '1R', '9L', '2L', '7R', '4L', '8L', '0R', '6R', '3L', '10L', '1R', '9R', '0R', '10L', '3L', '6L', '2L', '8L', '0R', '10R', '2L']"
208,-1,"['1R', '10R', '1R', '9L', '4L', '8R', '1R', '10L', '2R', '7R', '3L', '8L', '4R', '6L', '2L', '10R', '3L', '8R', '3L', '6L', '0L', '9L', '2L', '10R', '0R', '10L', '1R', '7L', '2R', '7L', '4L', '6R', '3R', '10R', '4R', '9R', '2R', '10L', '3L', '10L', '2R']"
209,1,"['0L', '9R', '0R', '6L', '4R', '6R', '0L', '9R', '4R', '7L', '3R', '8R', '2R', '10R', '1R', '6L', '2L', '10L', '0L', '10R', '0R', '8R']"
210,-1,"['2R', '7L', '3L', '10L', '4L', '6L', '3R', '10L', '0L', '8R', '2L']"
211,-1,"['1L', '10R', '2R', '6L', '4L', '10L', '3L', '6R', '0R', '10L', '2L', '9R', '4R', '10L', '1R', '8R', '3L', '9R', '4L', '10R', '1R', '10L', '2R']"
212,-1,"['0R', '10L', '3L', '6L', '4L', '7L', '0L', '7R', '2R', '8L', '3R', '7R', '4L', '8L', '3L', '7L', '2R', '6R', '3L', '7R', '2L']"
213,-1,"['0R', '9R', '0R', '6R', '1L', '9L', '4L', '10R', '0R', '8L', '1R', '10L', '2R']"
214,-1,"['0L', '9R', '1L', '8L', '0R', '6L', '1L', '6R', '3R', '7R', '1R', '7R', '3R', '7L', '4R', '9L', '1R', '10R', '4R']"
215,-1,"['1R', '9R', '1L', '7L', '2L', '8L', '4L', '10L', '3R', '7L', '0R', '7L', '3R', '7R', '0R', '8L', '4L', '10R', '1L', '7R', '0L', '10R', '0R', '8L', '1R', '10L', '2R', '9R', '3R', '10L', '4L', '9R', '3L', '10R', '2L', '10L', '1R', '9R', '2L', '10L']"
216,1,"['0L', '9L', '2R', '8L', '1R', '10R', '4R', '9R', '2R', '7R', '3R', '8R', '4L', '10R', '3R', '9R', '4R', '10L', '2R', '9L', '0L', '8L']"
217,-1,"['3L', '10R', '0R', '8R', '1L', '6R', '0R', '7R', '2L', '7L', '0R', '7R', '2R', '7R', '3L', '10R', '0L', '10L', '0L', '8R', '4R', '7L', '2L', '6L', '1R', '10L', '2L', '7L', '1R', '9L', '2R']"
218,-1,"['3L', '10L', '1R', '8R', '0R', '9L', '2L', '9R', '2L']"
219,1,"['0L', '9R', '1L', '10R', '1L', '6R', '4L', '7R', '1R', '10L', '2R', '7R', '4R', '8R', '0L', '9L', '3R', '8R', '2R', '9L', '3R', '10L', '4R', '8L', '0R', '7R', '1L', '10L', '0R', '8R', '1R', '9R', '0L', '8L', '4R', '9R', '1R', '7L', '2R', '6R', '4R', '6L', '1L', '8R', '2L', '10L', '4R', '6L', '0R', '9R', '4R', '10R', '1R', '7R', '2R', '6R', '3L', '8L', '0R', '9L', '3R', '7L', '4L', '6R', '2L', '7L', '1L', '6L', '0L', '9L', '0R', '7R', '3R', '8L', '1L', '7R', '4L', '6L', '2L', '8R', '1L', '9R', '2R', '10L', '3R', '9L', '0R', '8R', '4R', '9R', '1R']"
220,-1,"['3L', '6L', '2L', '7R', '4L', '10R', '1L', '9R', '2L', '10L', '2L', '8R', '3L', '8L', '1R', '6L', '0R']"
221,-1,"['2R', '6L', '4L', '10L', '1R', '6R', '1R', '6L', '4L', '7R', '3L', '7R', '2R', '8R', '1L', '6L', '0L', '9L', '3R', '6R', '1L', '7L', '2R', '6L', '4R', '10R', '2L', '8R', '1R', '7R', '2R']"
222,-1,"['2L', '6R', '4R', '9L', '1R']"
223,-1,"['0R', '7R', '2L', '6L', '1L', '9R', '1L', '7L', '0L', '8L', '2R', '9L', '2L', '10L', '3R', '9L', '1L', '8R', '0L', '9L', '4L', '10L', '3L', '7L', '2L', '6L', '2R', '8R', '1R', '7R', '2L']"
224,-1,"['1R', '8R', '1R', '10R', '3R', '10L', '4L', '6R', '1R', '9R', '3R', '7L', '0L', '8L', '4R', '8L', '1R', '7R', '3R', '8R', '4R', '8L', '0L', '9R', '0R', '10L', '1L', '8R', '1L', '7R', '1R', '10L', '2R']"
225,-1,"['1L', '8R', '1L', '7L', '0R', '6L', '3R', '6R', '0R', '7L', '2R']"
226,-1,"['0R', '10L', '1R', '8L', '0L', '9R', '1R', '7R', '0R', '8L', '0R', '8R', '3R', '6L', '3R', '9R', '4L', '10L', '0R', '9R', '1L', '10R', '1L', '8R', '1R', '6R']"
227,-1,"['1R', '10R', '1L', '9L', '4R', '8R', '2L', '10R', '2R', '7L', '3R', '6L', '3L', '9R', '1R', '9R', '3R', '8R', '0R', '10L', '2R', '6L', '0R', '7L', '4R', '6L', '4R', '9L', '2R']"
228,0,"['4L', '6L', '0R', '10R', '4L', '7L', '4R', '10R', '2R', '8R', '0L', '10L', '4L', '8L', '4R', '9L', '2L', '9R', '3R', '7R', '1R', '7L', '2R']"
229,1,"['2L', '9R', '3R', '6R', '0R', '6L', '2L', '6R', '1R', '10L', '2R', '8R', '3L', '9L', '0R', '8L', '3R', '7L', '3R', '6L', '3R', '9R', '4R', '7R', '0L', '8L', '0L', '7L', '2R', '6R', '3R', '8R', '4L', '7L', '3R', '6R', '4L', '8R', '3R', '9R', '4L', '10L', '4R', '9L', '2R', '8R']"
230,1,"['0L', '9R', '3R', '8L', '2R', '10L', '0R', '6R', '0L', '10R', '0R', '7R', '4R', '8R', '2L', '10L', '0L', '6L', '1L', '8R', '1L', '9R', '0L', '9R', '2L', '9L', '3R', '8R', '4L', '9R', '3R', '10L', '2R', '9R', '3L', '10L', '2L', '9R', '1R', '10L', '2L', '9R', '1R', '10L', '2R']"
231,-1,"['1L', '10L', '2L', '9L', '4L', '8L', '1L', '8L', '2R', '10R', '0R', '6L', '3R', '8L', '1L', '10L', '0R', '9R', '3R', '10L', '4L']"
232,1,"['3L', '7R', '4L', '10L', '3L', '7R', '4L', '7L', '3L', '9L', '0R', '9L', '0R', '8R', '0R', '9L', '4L', '6R', '3L', '9R', '1R', '10R', '2L', '7R', '0R', '8R', '3L', '9L', '4L', '8L']"
233,1,"['4L', '8R', '1L', '8L', '4L', '8L', '2R', '9L', '0L', '10L', '2L', '8R', '0L', '6R', '3L', '9R', '0R', '10L', '2L', '10R', '1L', '10R', '1L', '8R', '0L', '9L', '3L', '7L', '1L', '8L', '4R', '6R', '2L', '9L', '0R', '8R', '1R']"
234,1,"['3R', '10R', '1L', '10L', '2R', '8L', '4L', '9L', '2L', '7R', '4L', '6R', '3L', '9R', '1R', '7R', '0R', '9R', '1R', '8L', '2L', '6L', '1L', '7R', '0R', '8L']"
235,-1,"['3L', '7L', '2R', '9L', '0R', '6R', '1R', '7L', '1R', '10L', '3R', '6R', '1R', '9L', '0L', '10L', '2R', '9R', '3R', '10R', '4L', '6R', '3L', '9R', '2R', '10L', '3R', '9L', '4L', '8R']"
236,1,"['3L', '7R', '0R', '9R', '1R', '7L', '2R', '8L', '2L', '7R', '4R', '6R', '0R', '8R']"
237,-1,"['4L', '7R', '3R', '10R', '1L', '9L', '2L', '7L', '3L', '9L', '4R', '9L', '2L', '10R', '2R', '6R']"
